ATC code,ATC level name
N06DA04,galantamine
N06DA05,ipidacrine
N06DA52,donepezil and memantine
N06DA53,"donepezil, memantine and Ginkgo folium"
N06DX01,memantine
N06DX02,Ginkgo folium
N06DX30,combinations
N07AA01,neostigmine
N07AA02,pyridostigmine
N07AA03,distigmine
N07AA30,ambenonium
N07AA51,"neostigmine, combinations"
N07AB01,carbachol
N07AB02,bethanechol
N07AX01,pilocarpine
N07AX02,choline alfoscerate
N07AX03,cevimeline
N07BA01,nicotine
N07BA03,varenicline
N07BA04,cytisine
N07BB01,disulfiram
N07BB02,calcium carbimide
N07BB03,acamprosate
N07BB04,naltrexone
N07BB05,nalmefene
N07BC01,buprenorphine
N07BC02,methadone
N07BC03,levacetylmethadol
N07BC04,lofexidine
N07BC05,levomethadone
N07BC06,diamorphine
N07BC51,"buprenorphine, combinations"
N07CA01,betahistine
N07CA02,cinnarizine
N07CA03,flunarizine
N07CA04,acetylleucine
N07CA52,"cinnarizine, combinations"
N07XX01,tirilazad
N07XX02,riluzole
N07XX03,xaliproden
N07XX04,sodium oxybate
N07XX05,amifampridine
N07XX06,tetrabenazine
N07XX07,fampridine
N07XX08,tafamidis
N07XX10,laquinimod
N07XX11,pitolisant
N07XX12,patisiran
N07XX13,valbenazine
N07XX14,edaravone
N07XX59,"dextromethorphan, combinations"
P01AA01,broxyquinoline
P01AA02,clioquinol
P01AA04,chlorquinaldol
P01AA05,tilbroquinol
P01AA52,"clioquinol, combinations"
P01AB01,metronidazole
P01AB02,tinidazole
P01AB03,ornidazole
P01AB04,azanidazole
P01AB05,propenidazole
P01AB06,nimorazole
P01AB07,secnidazole
P01AB51,"metronidazole, combinations"
P01AC01,diloxanide
P01AC02,clefamide
P01AC03,etofamide
P01AC04,teclozan
P01AR01,arsthinol
P01AR02,difetarsone
P01AR03,glycobiarsol
P01AR53,"glycobiarsol, combinations"
P01AX01,chiniofon
P01AX02,emetine
P01AX04,phanquinone
P01AX05,mepacrine
P01AX06,atovaquone
P01AX07,trimetrexate
P01AX08,tenonitrozole
P01AX09,dehydroemetine
P01AX10,fumagillin
P01AX11,nitazoxanide
P01AX52,"emetine, combinations"
P01BA01,chloroquine
P01BA02,hydroxychloroquine
P01BA03,primaquine
P01BA06,amodiaquine
P01BB01,proguanil
P01BB02,cycloguanil embonate
P01BB51,"proguanil, combinations"
P01BC01,quinine
P01BC02,mefloquine
P01BD01,pyrimethamine
P01BD51,"pyrimethamine, combinations"
P01BE01,artemisinin
P01BE02,artemether
P01BE03,artesunate
P01BE04,artemotil
P01BE05,artenimol
P01BF01,artemether and lumefantrine
P01BF02,artesunate and mefloquine
P01BF03,artesunate and amodiaquine
P01BF04,"artesunate, sulphamethopyrazine and pyrimethamine"
P01BF05,artenimol and piperaquine
P01BF06,artesunate and pyronaridine
P01BX01,halofantrine
P01BX02,arterolane and piperaquine
P01CA02,benznidazole
P01CA03,fexinidazole
P01CB01,meglumine antimonate
P01CB02,sodium stibogluconate
P01CC01,nifurtimox
P01CC02,nitrofural
P01CD01,melarsoprol
P01CD02,acetarsol
P01CX01,pentamidine isethionate
P01CX02,suramin sodium
P01CX03,eflornithine
P02BA01,praziquantel
P02BA02,oxamniquine
P02BB01,metrifonate
P02BX01,bithionol
P02BX02,niridazole
P02BX03,stibophen
P02BX04,triclabendazole
P02CA01,mebendazole
P02CA02,tiabendazole
P02CA03,albendazole
P02CA04,ciclobendazole
P02CA05,flubendazole
P02CA06,fenbendazole
P02CA51,"mebendazole, combinations"
P02CB01,piperazine
P02CB02,diethylcarbamazine
P02CC01,pyrantel
P02CC02,oxantel
P02CE01,levamisole
P02CF01,ivermectin
P02CX01,pyrvinium
P02CX02,bephenium
P02DA01,niclosamide
P02DX01,desaspidin
P02DX02,dichlorophen
P03AA01,dixanthogen
P03AA02,potassium polysulfide
P03AA03,mesulfen
P03AA04,disulfiram
P03AA05,thiram
P03AA54,"disulfiram, combinations"
P03AB01,clofenotane
P03AB02,lindane
P03AB51,"clofenotane, combinations"
P03AC01,pyrethrum
P03AC02,bioallethrin
P03AC03,phenothrin
P03AC04,permethrin
P03AC51,"pyrethrum, combinations"
P03AC52,"bioallethrin, combinations"
P03AC53,"phenothrin, combinations"
P03AC54,"permethrin, combinations"
P03AX01,benzyl benzoate
P03AX02,copper oleinate
P03AX03,malathion
P03AX04,quassia
P03AX05,dimeticone
P03AX06,benzyl alcohol
P03BA01,cyfluthrin
P03BA02,cypermethrin
P03BA03,decamethrin
P03BA04,tetramethrin
P03BX01,diethyltoluamide
P03BX02,dimethylphthalate
P03BX03,dibutylphthalate
P03BX04,dibutylsuccinate
P03BX05,dimethylcarbate
P03BX06,etohexadiol
R01AA02,cyclopentamine
R01AA03,ephedrine
R01AA04,phenylephrine
R01AA05,oxymetazoline
R01AA06,tetryzoline
R01AA07,xylometazoline
R01AA08,naphazoline
R01AA09,tramazoline
R01AA10,metizoline
R01AA11,tuaminoheptane
R01AA12,fenoxazoline
R01AA13,tymazoline
R01AA14,epinephrine
R01AA15,indanazoline
R01AB01,phenylephrine
R01AB02,naphazoline
R01AB03,tetryzoline
R01AB05,ephedrine
R01AB06,xylometazoline
R01AB07,oxymetazoline
R01AB08,tuaminoheptane
R01AC01,cromoglicic acid
R01AC02,levocabastine
R01AC03,azelastine
R01AC04,antazoline
R01AC05,spaglumic acid
R01AC06,thonzylamine
R01AC07,nedocromil
R01AC08,olopatadine
R01AC51,"cromoglicic acid, combinations"
R01AD01,beclometasone
R01AD02,prednisolone
R01AD03,dexamethasone
R01AD04,flunisolide
R01AD05,budesonide
R01AD06,betamethasone
R01AD07,tixocortol
R01AD08,fluticasone
R01AD09,mometasone
R01AD11,triamcinolone
R01AD12,fluticasone furoate
R01AD13,ciclesonide
R01AD52,"prednisolone, combinations"
R01AD53,"dexamethasone, combinations"
R01AD57,"tixocortol, combinations"
R01AD58,"fluticasone, combinations"
R01AD60,"hydrocortisone, combinations"
R01AX01,calcium hexamine thiocyanate
R01AX02,retinol
R01AX03,ipratropium bromide
R01AX05,ritiometan
R01AX06,mupirocin
R01AX07,hexamidine
R01AX08,framycetin
R01AX09,hyaluronic acid
R01AX10,various
R01AX30,combinations
R01BA01,phenylpropanolamine
R01BA02,pseudoephedrine
R01BA03,phenylephrine
R01BA51,"phenylpropanolamine, combinations"
R01BA52,"pseudoephedrine, combinations"
R01BA53,"phenylephrine, combinations"
R02AA01,ambazone
R02AA02,dequalinium
R02AA03,dichlorobenzyl alcohol
R02AA05,chlorhexidine
R02AA06,cetylpyridinium
R02AA09,benzethonium
R02AA10,myristyl-benzalkonium
R02AA11,chlorquinaldol
R02AA12,hexylresorcinol
R02AA13,acriflavinium chloride
R02AA14,oxyquinoline
R02AA15,povidone-iodine
R02AA16,benzalkonium
R02AA17,cetrimonium
R02AA18,hexamidine
R02AA19,phenol
R02AA20,various
R02AA21,octenidine
R02AB01,neomycin
R02AB02,tyrothricin
R02AB03,fusafungine
R02AB04,bacitracin
R02AB30,gramicidin
R02AD01,benzocaine
R02AD02,lidocaine
R02AD03,cocaine
R02AD04,dyclonine
R02AX01,flurbiprofen
R02AX02,ibuprofen
R02AX03,benzydamine
R03AA01,epinephrine
R03AB02,isoprenaline
R03AB03,orciprenaline
R03AC02,salbutamol
R03AC03,terbutaline
R03AC04,fenoterol
R03AC05,rimiterol
R03AC06,hexoprenaline
R03AC07,isoetarine
R03AC08,pirbuterol
R03AC09,tretoquinol
R03AC10,carbuterol
R03AC11,tulobuterol
R03AC12,salmeterol
R03AC13,formoterol
R03AC14,clenbuterol
R03AC15,reproterol
R03AC16,procaterol
R03AC17,bitolterol
R03AC18,indacaterol
R03AC19,olodaterol
R03AK01,epinephrine and other drugs for obstructive airway diseases
R03AK02,isoprenaline and other drugs for obstructive airway diseases
R03AK04,salbutamol and sodium cromoglicate
R03AK05,reproterol and sodium cromoglicate
R03AK06,salmeterol and fluticasone
R03AK07,formoterol and budesonide
R03AK08,formoterol and beclometasone
R03AK09,formoterol and mometasone
R03AK10,vilanterol and fluticasone furoate
R03AK11,formoterol and fluticasone
R03AK12,salmeterol and budesonide
R03AK13,salbutamol and beclometasone
R03AL01,fenoterol and ipratropium bromide
R03AL02,salbutamol and ipratropium bromide
R03AL03,vilanterol and umeclidinium bromide
R03AL04,indacaterol and glycopyrronium bromide
R03AL05,formoterol and aclidinium bromide
R03AL06,olodaterol and tiotropium bromide
R03AL07,formoterol and glycopyrronium bromide
R03AL08,"vilanterol, umeclidinium bromide and fluticasone furoate"
R03AL09,"formoterol, glycopyrronium bromide and beclometasone"
R03BA01,beclometasone
R03BA02,budesonide
R03BA03,flunisolide
R03BA04,betamethasone
R03BA05,fluticasone
R03BA06,triamcinolone
R03BA07,mometasone
R03BA08,ciclesonide
R03BA09,fluticasone furoate
R03BB01,ipratropium bromide
R03BB02,oxitropium bromide
R03BB03,stramoni preparations
R03BB04,tiotropium bromide
R03BB05,aclidinium bromide
R03BB06,glycopyrronium bromide
R03BB07,umeclidinium bromide
R03BB54,"tiotropium bromide, combinations"
R03BC01,cromoglicic acid
R03BC03,nedocromil
R03BX01,fenspiride
R03CA02,ephedrine
R03CB01,isoprenaline
R03CB02,methoxyphenamine
R03CB03,orciprenaline
R03CB51,"isoprenaline, combinations"
R03CB53,"orciprenaline, combinations"
R03CC02,salbutamol
R03CC03,terbutaline
R03CC04,fenoterol
R03CC05,hexoprenaline
R03CC06,isoetarine
R03CC07,pirbuterol
R03CC08,procaterol
R03CC09,tretoquinol
R03CC10,carbuterol
R03CC11,tulobuterol
R03CC12,bambuterol
R03CC13,clenbuterol
R03CC14,reproterol
R03CC53,"terbutaline, combinations"
R03CC63,clenbuterol and ambroxol
R03DA01,diprophylline
R03DA02,choline theophyllinate
R03DA03,proxyphylline
R03DA04,theophylline
R03DA05,aminophylline
R03DA06,etamiphylline
R03DA07,theobromine
R03DA08,bamifylline
R03DA09,acefylline piperazine
R03DA10,bufylline
R03DA11,doxofylline
R03DA12,mepyramine theophyllinacetate
R03DA20,combinations of xanthines
R03DA51,"diprophylline, combinations"
R03DA54,"theophylline, combinations excl. psycholeptics"
R03DA55,"aminophylline, combinations"
R03DA57,"theobromine, combinations"
R03DA74,"theophylline, combinations with psycholeptics"
R03DB01,diprophylline and adrenergics
R03DB02,choline theophyllinate and adrenergics
R03DB03,proxyphylline and adrenergics
R03DB04,theophylline and adrenergics
R03DB05,aminophylline and adrenergics
R03DB06,etamiphylline and adrenergics
R03DC01,zafirlukast
R03DC02,pranlukast
R03DC03,montelukast
R03DC04,ibudilast
R03DC53,"montelukast, combinations"
R03DX01,amlexanox
R03DX02,eprozinol
R03DX03,fenspiride
R03DX05,omalizumab
R03DX06,seratrodast
R03DX07,roflumilast
R03DX08,reslizumab
R03DX09,mepolizumab
R03DX10,benralizumab
R05CA01,tyloxapol
R05CA02,potassium iodide
R05CA03,guaifenesin
R05CA04,ipecacuanha
R05CA05,althea root
R05CA06,senega
R05CA07,antimony pentasulfide
R05CA08,creosote
R05CA09,guaiacolsulfonate
R05CA10,combinations
R05CA11,levoverbenone
R05CA12,Hederae helicis folium
R05CA13,cineole
R05CB01,acetylcysteine
R05CB02,bromhexine
R05CB03,carbocisteine
R05CB04,eprazinone
R05CB05,mesna
R05CB06,ambroxol
R05CB07,sobrerol
R05CB08,domiodol
R05CB09,letosteine
R05CB10,combinations
R05CB11,stepronin
R05CB13,dornase alfa (desoxyribonuclease)
R05CB14,neltenexine
R05CB15,erdosteine
R05CB16,mannitol
R05DA01,ethylmorphine
R05DA03,hydrocodone
R05DA04,codeine
R05DA05,opium alkaloids with morphine
R05DA06,normethadone
R05DA07,noscapine
R05DA08,pholcodine
R05DA09,dextromethorphan
R05DA10,thebacon
R05DA11,dimemorfan
R05DA12,acetyldihydrocodeine
R05DA20,combinations
R05DB01,benzonatate
R05DB02,benproperine
R05DB03,clobutinol
R05DB04,isoaminile
R05DB05,pentoxyverine
R05DB07,oxolamine
R05DB09,oxeladin
R05DB10,clofedanol
R05DB11,pipazetate
R05DB12,bibenzonium bromide
R05DB13,butamirate
R05DB14,fedrilate
R05DB15,zipeprol
R05DB16,dibunate
R05DB17,droxypropine
R05DB18,prenoxdiazine
R05DB19,dropropizine
R05DB20,combinations
R05DB21,cloperastine
R05DB22,meprotixol
R05DB23,piperidione
R05DB24,tipepidine
R05DB25,morclofone
R05DB26,nepinalone
R05DB27,levodropropizine
R05DB28,dimethoxanate
R05FA01,opium derivatives and mucolytics
R05FA02,opium derivatives and expectorants
R05FB01,cough suppressants and mucolytics
R05FB02,cough suppressants and expectorants
R06AA01,bromazine
R06AA02,diphenhydramine
R06AA04,clemastine
R06AA06,chlorphenoxamine
R06AA07,diphenylpyraline
R06AA08,carbinoxamine
R06AA09,doxylamine
R06AA10,trimethobenzamide
R06AA52,"diphenhydramine, combinations"
R06AA54,"clemastine, combinations"
R06AA56,"chlorphenoxamine, combinations"
R06AA57,"diphenylpyraline, combinations"
R06AA59,"doxylamine, combinations"
R06AB01,brompheniramine
R06AB02,dexchlorpheniramine
R06AB03,dimetindene
R06AB04,chlorphenamine
R06AB05,pheniramine
R06AB06,dexbrompheniramine
R06AB07,talastine
R06AB51,"brompheniramine, combinations"
R06AB52,"dexchlorpheniramine, combinations"
R06AB54,"chlorphenamine, combinations"
R06AB56,"dexbrompheniramine, combinations"
R06AC01,mepyramine
R06AC02,histapyrrodine
R06AC03,chloropyramine
R06AC04,tripelennamine
R06AC05,methapyrilene
R06AC06,thonzylamine
R06AC52,"histapyrrodine, combinations"
R06AC53,"chloropyramine, combinations"
R06AD01,alimemazine
R06AD02,promethazine
R06AD03,thiethylperazine
R06AD04,methdilazine
R06AD05,hydroxyethylpromethazine
R06AD06,thiazinam
R06AD07,mequitazine
R06AD08,oxomemazine
R06AD09,isothipendyl
R06AD52,"promethazine, combinations"
R06AD55,"hydroxyethylpromethazine, combinations"
R06AE01,buclizine
R06AE03,cyclizine
R06AE04,chlorcyclizine
R06AE05,meclozine
R06AE06,oxatomide
R06AE07,cetirizine
R06AE09,levocetirizine
R06AE51,"buclizine, combinations"
R06AE53,"cyclizine, combinations"
R06AE55,"meclozine, combinations"
R06AX01,bamipine
R06AX02,cyproheptadine
R06AX03,thenalidine
R06AX04,phenindamine
R06AX05,antazoline
R06AX07,triprolidine
R06AX08,pyrrobutamine
R06AX09,azatadine
R06AX11,astemizole
R06AX12,terfenadine
R06AX13,loratadine
R06AX15,mebhydrolin
R06AX16,deptropine
R06AX17,ketotifen
R06AX18,acrivastine
R06AX19,azelastine
R06AX21,tritoqualine
R06AX22,ebastine
R06AX23,pimethixene
R06AX24,epinastine
R06AX25,mizolastine
R06AX26,fexofenadine
R06AX27,desloratadine
R06AX28,rupatadine
R06AX29,bilastine
R06AX31,quifenadine
R06AX32,sequifenadine
R06AX53,"thenalidine, combinations"
R06AX58,"pyrrobutamine, combinations"
R07AA01,colfosceril palmitate
R07AA02,natural phospholipids
R07AA30,combinations
R07AB01,doxapram
R07AB02,nikethamide
R07AB03,pentetrazol
R07AB04,etamivan
R07AB05,bemegride
R07AB06,prethcamide
R07AB07,almitrine
R07AB08,dimefline
R07AB09,mepixanox
R07AB52,"nikethamide, combinations"
R07AB53,"pentetrazol, combinations"
R07AX01,nitric oxide
R07AX02,ivacaftor
R07AX30,ivacaftor and lumacaftor
R07AX31,ivacaftor and tezacaftor
S01AA01,chloramphenicol
S01AA02,chlortetracycline
S01AA03,neomycin
S01AA04,oxytetracycline
S01AA05,tyrothricin
S01AA07,framycetin
S01AA09,tetracycline
S01AA10,natamycin
S01AA11,gentamicin
S01AA12,tobramycin
S01AA13,fusidic acid
S01AA14,benzylpenicillin
S01AA15,dihydrostreptomycin
S01AA16,rifamycin
S01AA17,erythromycin
S01AA18,polymyxin B
S01AA19,ampicillin
S01AA20,antibiotics in combination with other drugs
S01AA21,amikacin
S01AA22,micronomicin
S01AA23,netilmicin
S01AA24,kanamycin
S01AA25,azidamfenicol
S01AA26,azithromycin
S01AA27,cefuroxime
S01AA30,combinations of different antibiotics
S01AB01,sulfamethizole
S01AB02,sulfafurazole
S01AB03,sulfadicramide
S01AB04,sulfacetamide
S01AB05,sulfafenazol
S01AD01,idoxuridine
S01AD02,trifluridine
S01AD03,aciclovir
S01AD05,interferon
S01AD06,vidarabine
S01AD07,famciclovir
S01AD08,fomivirsen
S01AD09,ganciclovir
S01AE01,ofloxacin
S01AE02,norfloxacin
S01AE03,ciprofloxacin
S01AE04,lomefloxacin
S01AE05,levofloxacin
S01AE06,gatifloxacin
S01AE07,moxifloxacin
S01AE08,besifloxacin
S01AX01,mercury compounds
S01AX02,silver compounds
S01AX03,zinc compounds
S01AX04,nitrofural
S01AX05,bibrocathol
S01AX06,resorcinol
S01AX07,sodium borate
S01AX08,hexamidine
S01AX09,chlorhexidine
S01AX10,sodium propionate
S01AX14,dibrompropamidine
S01AX15,propamidine
S01AX16,picloxydine
S01AX18,povidone-iodine
S01BA01,dexamethasone
S01BA02,hydrocortisone
S01BA03,cortisone
S01BA04,prednisolone
S01BA05,triamcinolone
S01BA06,betamethasone
S01BA07,fluorometholone
S01BA08,medrysone
S01BA09,clobetasone
S01BA10,alclometasone
S01BA11,desonide
S01BA12,formocortal
S01BA13,rimexolone
S01BA14,loteprednol
S01BA15,fluocinolone acetonide
S01BB01,hydrocortisone and mydriatics
S01BB02,prednisolone and mydriatics
S01BB03,fluorometholone and mydriatics
S01BB04,betamethasone and mydriatics
S01BC01,indometacin
S01BC02,oxyphenbutazone
S01BC03,diclofenac
S01BC04,flurbiprofen
S01BC05,ketorolac
S01BC06,piroxicam
S01BC07,bendazac
S01BC08,salicylic acid
S01BC09,pranoprofen
S01BC10,nepafenac
S01BC11,bromfenac
S01CA01,dexamethasone and antiinfectives
S01CA02,prednisolone and antiinfectives
S01CA03,hydrocortisone and antiinfectives
S01CA04,fluocortolone and antiinfectives
S01CA05,betamethasone and antiinfectives
S01CA06,fludrocortisone and antiinfectives
S01CA07,fluorometholone and antiinfectives
S01CA08,methylprednisolone and antiinfectives
S01CA09,chloroprednisone and antiinfectives
S01CA10,fluocinolone acetonide and antiinfectives
S01CA11,clobetasone and antiinfectives
S01CB01,dexamethasone
S01CB02,prednisolone
S01CB03,hydrocortisone
S01CB04,betamethasone
S01CB05,fluorometholone
S01CC01,diclofenac and antiinfectives
S01CC02,indometacin and antiinfectives
S01EA01,epinephrine
S01EA02,dipivefrine
S01EA03,apraclonidine
S01EA04,clonidine
S01EA05,brimonidine
S01EA51,"epinephrine, combinations"
S01EB01,pilocarpine
S01EB02,carbachol
S01EB03,ecothiopate
S01EB04,demecarium
S01EB05,physostigmine
S01EB06,neostigmine
S01EB07,fluostigmine
S01EB08,aceclidine
S01EB09,acetylcholine
S01EB10,paraoxon
S01EB51,"pilocarpine, combinations"
S01EB58,"aceclidine, combinations"
S01EC01,acetazolamide
S01EC02,diclofenamide
S01EC03,dorzolamide
S01EC04,brinzolamide
S01EC05,methazolamide
S01EC54,"brinzolamide, combinations"
S01ED01,timolol
S01ED02,betaxolol
S01ED03,levobunolol
S01ED04,metipranolol
S01ED05,carteolol
S01ED06,befunolol
S01ED51,"timolol, combinations"
S01ED52,"betaxolol, combinations"
S01ED54,"metipranolol, combinations"
S01ED55,"carteolol, combinations"
S01EE01,latanoprost
S01EE02,unoprostone
S01EE03,bimatoprost
S01EE04,travoprost
S01EE05,tafluprost
S01EX01,guanethidine
S01EX02,dapiprazole
S01EX05,netarsudil
S01EX06,omidenepag
S01FA01,atropine
S01FA02,scopolamine
S01FA03,methylscopolamine
S01FA04,cyclopentolate
S01FA05,homatropine
S01FA06,tropicamide
S01FA54,"cyclopentolate, combinations"
S01FA56,"tropicamide, combinations"
S01FB01,phenylephrine
S01FB02,ephedrine
S01FB03,ibopamine
S01FB51,phenylephrine and ketorolac
S01GA01,naphazoline
S01GA02,tetryzoline
S01GA03,xylometazoline
S01GA04,oxymetazoline
S01GA05,phenylephrine
S01GA06,oxedrine
S01GA51,"naphazoline, combinations"
S01GA52,"tetryzoline, combinations"
S01GA53,"xylometazoline, combinations"
S01GA55,"phenylephrine, combinations"
S01GA56,"oxedrine, combinations"
S01GX01,cromoglicic acid
S01GX02,levocabastine
S01GX03,spaglumic acid
S01GX04,nedocromil
S01GX05,lodoxamide
S01GX06,emedastine
S01GX07,azelastine
S01GX08,ketotifen
S01GX09,olopatadine
S01GX10,epinastine
S01GX11,alcaftadine
S01GX51,"cromoglicic acid, combinations"
S01HA01,cocaine
S01HA02,oxybuprocaine
S01HA03,tetracaine
S01HA04,proxymetacaine
S01HA05,procaine
S01HA06,cinchocaine
S01HA07,lidocaine
S01HA30,combinations
S01JA01,fluorescein
S01JA02,rose bengal sodium
S01JA51,"fluorescein, combinations"
S01KA01,hyaluronic acid
S01KA02,hypromellose
S01KA51,"hyaluronic acid, combinations"
S01KX01,chymotrypsin
S01LA01,verteporfin
S01LA02,anecortave
S01LA03,pegaptanib
S01LA04,ranibizumab
S01LA05,aflibercept
S01XA01,guaiazulen
S01XA02,retinol
S01XA03,"sodium chloride, hypertonic"
S01XA04,potassium iodide
S01XA05,sodium edetate
S01XA06,ethylmorphine
S01XA07,alum
S01XA08,acetylcysteine
S01XA09,iodoheparinate
S01XA10,inosine
S01XA11,nandrolone
S01XA12,dexpanthenol
S01XA13,alteplase
S01XA14,heparin
S01XA15,ascorbic acid
S01XA18,ciclosporin
S01XA19,"limbal stem cells, autologous"
S01XA20,artificial tears and other indifferent preparations
S01XA21,mercaptamine
S01XA22,ocriplasmin
S01XA23,sirolimus
S01XA24,cenegermin
S01XA25,lifitegrast
S01XA26,riboflavin
S02AA01,chloramphenicol
S02AA02,nitrofural
S02AA03,boric acid
S02AA04,aluminium acetotartrate
S02AA05,clioquinol
S02AA06,hydrogen peroxide
S02AA07,neomycin
S02AA08,tetracycline
S02AA09,chlorhexidine
S02AA10,acetic acid
S02AA11,polymyxin B
S02AA12,rifamycin
S02AA13,miconazole
S02AA14,gentamicin
S02AA15,ciprofloxacin
S02AA16,ofloxacin
S02AA30,"antiinfectives, combinations"
S02BA01,hydrocortisone
S02BA03,prednisolone
S02BA06,dexamethasone
S02BA07,betamethasone
S02BA08,fluocinolone acetonide
S02CA01,prednisolone and antiinfectives
S02CA02,flumetasone and antiinfectives
S02CA03,hydrocortisone and antiinfectives
S02CA04,triamcinolone and antiinfectives
S02CA05,fluocinolone acetonide and antiinfectives
S02CA06,dexamethasone and antiinfectives
S02CA07,fludrocortisone and antiinfectives
S02DA01,lidocaine
S02DA02,cocaine
S02DA03,phenazone
S02DA04,cinchocaine
S02DA30,combinations
S03AA01,neomycin
S03AA02,tetracycline
S03AA03,polymyxin B
S03AA04,chlorhexidine
S03AA05,hexamidine
S03AA06,gentamicin
S03AA07,ciprofloxacin
S03AA08,chloramphenicol
S03AA30,"antiinfectives, combinations"
S03BA01,dexamethasone
S03BA02,prednisolone
S03BA03,betamethasone
S03CA01,dexamethasone and antiinfectives
S03CA02,prednisolone and antiinfectives
S03CA04,hydrocortisone and antiinfectives
S03CA05,fludrocortisone and antiinfectives
S03CA06,betamethasone and antiinfectives
V01AA01,feather
V01AA02,grass pollen
V01AA03,house dust mites
V01AA04,mould fungus and yeast fungus
V01AA05,tree pollen
V01AA07,insects
V01AA08,food
V01AA09,textiles
V01AA10,flowers
V01AA11,animals
V01AA20,various
V03AB01,ipecacuanha
V03AB02,nalorphine
V03AB03,edetates
V03AB04,pralidoxime
V03AB05,prednisolone and promethazine
V03AB06,thiosulfate
V03AB08,sodium nitrite
V03AB09,dimercaprol
V03AB13,obidoxime
V03AB14,protamine
V03AB15,naloxone
V03AB16,ethanol
V03AB17,methylthioninium chloride
V03AB18,potassium permanganate
V03AB19,physostigmine
V03AB20,copper sulfate
V03AB21,potassium iodide
V03AB22,amyl nitrite
V03AB23,acetylcysteine
V03AB24,digitalis antitoxin
V03AB25,flumazenil
V03AB26,methionine
V03AB27,4-dimethylaminophenol
V03AB29,cholinesterase
V03AB31,prussian blue
V03AB32,glutathione
V03AB33,hydroxocobalamin
V03AB34,fomepizole
V03AB35,sugammadex
V03AB36,phentolamine
V03AB37,idarucizumab
V03AB38,andexanet alfa
V03AC01,deferoxamine
V03AC02,deferiprone
V03AC03,deferasirox
V03AE01,polystyrene sulfonate
V03AE02,sevelamer
V03AE03,lanthanum carbonate
V03AE04,calcium acetate and magnesium carbonate
V03AE05,sucroferric oxyhydroxide
V03AE06,colestilan
V03AE07,calcium acetate
V03AE08,ferric citrate
V03AE09,patiromer calcium
V03AE10,sodium zirconium cyclosilicate
V03AF01,mesna
V03AF02,dexrazoxane
V03AF03,calcium folinate
V03AF04,calcium levofolinate
V03AF05,amifostine
V03AF06,sodium folinate
V03AF07,rasburicase
V03AF08,palifermin
V03AF09,glucarpidase
V03AF10,sodium levofolinate
V03AG01,sodium cellulose phosphate
V03AH01,diazoxide
V03AN01,oxygen
V03AN02,carbon dioxide
V03AN03,helium
V03AN04,nitrogen
V03AN05,medical air
V03AX02,nalfurafine
V03AX03,cobicistat
V03AZ01,ethanol
V04CA01,tolbutamide
V04CA02,glucose
V04CB01,vitamin A concentrates
V04CC01,sorbitol
V04CC02,magnesium sulfate
V04CC03,sincalide
V04CC04,ceruletide
V04CD01,metyrapone
V04CD03,sermorelin
V04CD04,corticorelin
V04CD05,somatorelin
V04CD06,macimorelin
V04CE01,galactose
V04CE02,sulfobromophthalein
V04CE03,methacetin (13C)
V04CF01,tuberculin
V04CG01,cation exchange resins
V04CG02,betazole
V04CG03,histamine phosphate
V04CG04,pentagastrin
V04CG05,methylthioninium chloride
V04CG30,caffeine and sodium benzoate
V04CH01,inulin and other polyfructosans
V04CH02,indigo carmine
V04CH03,phenolsulfonphthalein
V04CH04,alsactide
V04CH30,aminohippuric acid
V04CJ01,thyrotropin
V04CJ02,protirelin
V04CK01,secretin
V04CK02,pancreozymin (cholecystokinin)
V04CK03,bentiromide
V04CM01,gonadorelin
V04CX01,indocyanine green
V06DC01,glucose
V06DC02,fructose
V08AA01,diatrizoic acid
V08AA02,metrizoic acid
V08AA03,iodamide
V08AA04,iotalamic acid
V08AA05,ioxitalamic acid
V08AA06,ioglicic acid
V08AA07,acetrizoic acid
V08AA08,iocarmic acid
V08AA09,methiodal
V08AA10,diodone
V08AB01,metrizamide
V08AB02,iohexol
V08AB03,ioxaglic acid
V08AB04,iopamidol
V08AB05,iopromide
V08AB06,iotrolan
V08AB07,ioversol
V08AB08,iopentol
V08AB09,iodixanol
V08AB10,iomeprol
V08AB11,iobitridol
V08AB12,ioxilan
V08AC01,iodoxamic acid
V08AC02,iotroxic acid
V08AC03,ioglycamic acid
V08AC04,adipiodone
V08AC05,iobenzamic acid
V08AC06,iopanoic acid
V08AC07,iocetamic acid
V08AC08,sodium iopodate
V08AC09,tyropanoic acid
V08AC10,calcium iopodate
V08AD01,ethyl esters of iodised fatty acids
V08AD02,iopydol
V08AD03,propyliodone
V08AD04,iofendylate
V08BA01,barium sulfate with suspending agents
V08BA02,barium sulfate without suspending agents
V08CA01,gadopentetic acid
V08CA02,gadoteric acid
V08CA03,gadodiamide
V08CA04,gadoteridol
V08CA05,mangafodipir
V08CA06,gadoversetamide
V08CA07,ferric ammonium citrate
V08CA08,gadobenic acid
V08CA09,gadobutrol
V08CA10,gadoxetic acid
V08CA11,gadofosveset
V08CB01,ferumoxsil
V08CB02,ferristene
V08CB03,"iron oxide, nanoparticles"
V08CX01,perflubron
V08DA01,microspheres of human albumin
V08DA02,microparticles of galactose
V08DA03,perflenapent
V08DA04,microspheres of phospholipids
V08DA05,sulfur hexafluoride
V08DA06,perflubutane polymer microspheres
V09AA01,technetium (99mTc) exametazime
V09AA02,technetium (99mTc) bicisate
