,rxcui,rxaui,sab,tty,ATC code,ATC level name,suppress,mapped_to_bnf
415,2599,5479402,ATC,IN,C02AC01,clonidine,N,Y
416,2599,5479403,ATC,IN,N02CX02,clonidine,N,Y
417,2599,5479404,ATC,IN,S01EA04,clonidine,N,Y
418,2603,5479407,ATC,IN,C03BA03,clopamide,N,Y
419,2604,5479409,ATC,IN,N05AF02,clopenthixol,N,Y
420,2607,5481868,ATC,IN,N05BA05,potassium clorazepate,N,N
421,2620,5479419,ATC,IN,N05AH06,clotiapine,N,Y
422,2622,5479420,ATC,IN,N05BA21,clotiazepam,N,Y
423,2623,5479421,ATC,IN,A01AB18,clotrimazole,N,Y
424,2623,5479422,ATC,IN,D01AC01,clotrimazole,N,Y
425,2623,5479423,ATC,IN,G01AF02,clotrimazole,N,Y
426,2625,5479424,ATC,IN,J01CF02,cloxacillin,N,Y
427,2626,5479426,ATC,IN,N05AH02,clozapine,N,Y
428,2653,5479436,ATC,IN,N01BC01,cocaine,N,Y
429,2653,5479437,ATC,IN,R02AD03,cocaine,N,Y
430,2653,5479438,ATC,IN,S01HA01,cocaine,N,Y
431,2653,5479439,ATC,IN,S02DA02,cocaine,N,Y
432,2670,5479440,ATC,IN,R05DA04,codeine,N,Y
433,2683,5479443,ATC,IN,M04AC01,colchicine,N,Y
434,2685,5479446,ATC,IN,C10AC02,colestipol,N,Y
435,2709,5479450,ATC,IN,A07AA10,colistin,N,Y
436,2709,5479451,ATC,IN,J01XB01,colistin,N,Y
437,2714,5479452,ATC,IN,B02BC07,collagen,N,Y
438,2714,5479453,ATC,IN,G04BX11,collagen,N,Y
439,2736,5477569,ATC,PT,L03AA,Colony stimulating factors,N,N
440,2830,5477525,ATC,PT,V08,CONTRAST MEDIA,N,N
441,2878,5479523,ATC,IN,H02AB10,cortisone,N,Y
442,2878,5479524,ATC,IN,S01BA03,cortisone,N,Y
443,2887,5477614,ATC,PT,V07AT,Cosmetics,N,N
444,2890,5482553,ATC,IN,H01AA02,tetracosactide,N,Y
445,2915,5479530,ATC,IN,R05CA08,creosote,N,Y
446,2970,5479545,ATC,IN,C04AX01,cyclandelate,N,Y
447,2977,5479546,ATC,IN,R06AE03,cyclizine,N,Y
448,2978,5479548,ATC,IN,N05CA10,cyclobarbital,N,Y
449,2983,5479551,ATC,IN,G03GB01,cyclofenil,N,Y
450,3000,5479554,ATC,IN,C03AA07,cyclopenthiazide,N,Y
451,3001,5479557,ATC,IN,S01FA04,cyclopentolate,N,Y
452,3002,5479558,ATC,IN,L01AA01,cyclophosphamide,N,Y
453,3007,5479559,ATC,IN,J04AB01,cycloserine,N,Y
454,3008,5479314,ATC,IN,L04AD01,ciclosporin,N,Y
455,3008,5479315,ATC,IN,S01XA18,ciclosporin,N,Y
456,3012,5479563,ATC,IN,C01AC03,cymarin,N,N
457,3013,5479565,ATC,IN,R06AX02,cyproheptadine,N,Y
458,3014,5479566,ATC,IN,G03HA01,cyproterone,N,Y
459,3022,5481063,ATC,IN,A16AA04,mercaptamine,N,Y
460,3022,5936909,ATC,IN,S01XA21,mercaptamine,N,Y
461,3041,5479568,ATC,IN,L01BC01,cytarabine,N,Y
462,3098,5479571,ATC,IN,L01AX04,dacarbazine,N,Y
463,3100,5479573,ATC,IN,L01DA01,dactinomycin,N,Y
464,3102,5479577,ATC,IN,G03XA01,danazol,N,Y
465,3105,5479578,ATC,IN,M03CA01,dantrolene,N,Y
466,3108,5479585,ATC,IN,D10AX05,dapsone,N,Y
467,3108,5479586,ATC,IN,J04BA02,dapsone,N,Y
468,3109,5479592,ATC,IN,L01DB02,daunorubicin,N,Y
469,3112,5479388,ATC,IN,P03AB01,clofenotane,N,N
470,3116,5479593,ATC,IN,N06BX04,deanol,N,Y
471,3118,5479594,ATC,IN,C02CC04,debrisoquine,N,Y
472,3129,5479724,ATC,IN,P03BX01,diethyltoluamide,N,Y
473,3131,5479599,ATC,IN,V03AC01,deferoxamine,N,N
474,3142,8712480,ATC,IN,P01AX09,dehydroemetine,N,N
475,3143,10823221,ATC,IN,G03XX01,prasterone,N,Y
476,3143,5481899,ATC,IN,A14AA07,prasterone,N,Y
477,3153,5479610,ATC,IN,L01CC01,demecolcine,N,N
478,3154,5479608,ATC,IN,D06AA01,demeclocycline,N,Y
479,3154,5479609,ATC,IN,J01AA01,demeclocycline,N,Y
480,3155,5481437,ATC,IN,N05BA16,nordazepam,N,N
481,3194,8712481,ATC,IN,D11AX24,deoxycholic acid,N,N
482,3210,5479639,ATC,IN,B06AA10,desoxyribonuclease,N,Y
483,3226,5479616,ATC,IN,D08AH01,dequalinium,N,Y
484,3226,5479617,ATC,IN,G01AC05,dequalinium,N,Y
485,3226,5479618,ATC,IN,R02AA02,dequalinium,N,Y
486,3228,5479619,ATC,IN,B01AX04,dermatan sulfate,N,N
487,3236,5477620,ATC,PT,D,DERMATOLOGICALS,N,N
488,3247,5479624,ATC,IN,N06AA01,desipramine,N,Y
489,3248,5479626,ATC,IN,C01AA07,deslanoside,N,N
490,3251,5479628,ATC,IN,H01BA02,desmopressin,N,Y
491,3254,5479633,ATC,IN,D07AB08,desonide,N,Y
492,3254,5479634,ATC,IN,S01BA11,desonide,N,Y
493,3255,5479636,ATC,IN,D07AC03,desoximetasone,N,Y
494,3255,5479637,ATC,IN,D07XC02,desoximetasone,N,Y
495,3256,5479638,ATC,IN,H02AA03,desoxycortone,N,N
496,3264,5479641,ATC,IN,A01AC02,dexamethasone,N,Y
497,3264,5479642,ATC,IN,C05AA09,dexamethasone,N,Y
498,3264,5479643,ATC,IN,D07AB19,dexamethasone,N,Y
499,3264,5479644,ATC,IN,D07XB05,dexamethasone,N,Y
500,3264,5479645,ATC,IN,D10AA03,dexamethasone,N,Y
501,3264,5479646,ATC,IN,H02AB02,dexamethasone,N,Y
502,3264,5479647,ATC,IN,R01AD03,dexamethasone,N,Y
503,3264,5479648,ATC,IN,S01BA01,dexamethasone,N,Y
504,3264,5479649,ATC,IN,S01CB01,dexamethasone,N,N
505,3264,5479650,ATC,IN,S02BA06,dexamethasone,N,N
506,3264,5479651,ATC,IN,S03BA01,dexamethasone,N,N
507,3267,5479662,ATC,IN,N04AA08,dexetimide,N,N
508,3268,5479663,ATC,IN,A08AA04,dexfenfluramine,N,Y
509,3288,5479657,ATC,IN,N06BA02,dexamfetamine,N,Y
510,3289,5479675,ATC,IN,R05DA09,dextromethorphan,N,Y
511,3290,5479677,ATC,IN,N02AC01,dextromoramide,N,Y
512,3292,5479681,ATC,IN,C10AX01,dextrothyroxine,N,Y
513,3304,5479684,ATC,IN,N07BC06,diamorphine,N,Y
514,3322,5479687,ATC,IN,N05BA01,diazepam,N,Y
515,3327,5479688,ATC,IN,C02DA01,diazoxide,N,Y
516,3327,5479689,ATC,IN,V03AH01,diazoxide,N,Y
517,3328,5479690,ATC,IN,J01GB09,dibekacin,N,N
518,3332,5479691,ATC,IN,N06AA08,dibenzepin,N,Y
519,3339,5479326,ATC,IN,C05AD04,cinchocaine,N,Y
520,3339,5479327,ATC,IN,D04AB02,cinchocaine,N,Y
521,3339,5479328,ATC,IN,N01BB06,cinchocaine,N,Y
522,3339,5479329,ATC,IN,S01HA06,cinchocaine,N,Y
523,3339,5479330,ATC,IN,S02DA04,cinchocaine,N,Y
524,3341,5478981,ATC,IN,C01CE04,bucladesine,N,N
525,3350,5479382,ATC,IN,M05BA02,clodronic acid,N,N
526,3351,5479701,ATC,IN,P02DX02,dichlorophen,N,N
527,3353,5479708,ATC,IN,S01EC02,diclofenamide,N,Y
528,3355,5479702,ATC,IN,D11AX18,diclofenac,N,Y
529,3355,5479703,ATC,IN,M01AB05,diclofenac,N,Y
530,3355,5479704,ATC,IN,M02AA15,diclofenac,N,Y
531,3355,5479705,ATC,IN,S01BC03,diclofenac,N,Y
532,3356,5479709,ATC,IN,J01CF01,dicloxacillin,N,N
533,3361,5479711,ATC,IN,A03AA07,dicycloverine,N,Y
534,3363,5482919,ATC,IN,J05AF03,zalcitabine,N,Y
535,3364,5479712,ATC,IN,J05AF02,didanosine,N,Y
536,3368,5479714,ATC,IN,G03CB01,dienestrol,N,Y
537,3368,5479715,ATC,IN,G03CC02,dienestrol,N,Y
538,3384,5479720,ATC,IN,P02CB02,diethylcarbamazine,N,Y
539,3389,5478617,ATC,IN,A08AA03,amfepramone,N,N
540,3390,5479721,ATC,IN,G03CB02,diethylstilbestrol,N,Y
541,3390,5479722,ATC,IN,G03CC05,diethylstilbestrol,N,Y
542,3390,5479723,ATC,IN,L02AA01,diethylstilbestrol,N,Y
543,3392,5479730,ATC,IN,D07AC06,diflucortolone,N,N
544,3392,5479731,ATC,IN,D07XC04,diflucortolone,N,N
545,3393,5479733,ATC,IN,N02BA11,diflunisal,N,Y
546,3400,5477652,ATC,PT,C01AA,Digitalis glycosides,N,N
547,3403,5479737,ATC,IN,C01AA04,digitoxin,N,Y
548,3407,5479738,ATC,IN,C01AA05,digoxin,N,Y
549,3409,5479740,ATC,IN,C02DB01,dihydralazine,N,Y
550,3416,5479746,ATC,IN,C04AE04,dihydroergocristine,N,N
551,3418,5479749,ATC,IN,N02CA01,dihydroergotamine,N,Y
552,3423,5480522,ATC,IN,N02AA03,hydromorphone,N,Y
553,3429,5479752,ATC,IN,A11CC02,dihydrotachysterol,N,Y
554,3435,5479755,ATC,IN,G01AC01,diiodohydroxyquinoline,N,Y
555,3437,5479756,ATC,IN,H03BX01,diiodotyrosine,N,N
556,3440,5479758,ATC,IN,C01DX10,dilazep,N,N
557,3443,5479760,ATC,IN,C08DB01,diltiazem,N,Y
558,3443,6821820,ATC,IN,C05AE03,diltiazem,N,Y
559,3445,5479764,ATC,IN,V03AB09,dimercaprol,N,Y
560,3449,5479774,ATC,IN,D04AA13,dimetindene,N,Y
561,3449,5479775,ATC,IN,R06AB03,dimetindene,N,Y
562,3455,5479767,ATC,IN,G04BX13,dimethyl sulfoxide,N,Y
563,3455,5479768,ATC,IN,M02AX03,dimethyl sulfoxide,N,Y
564,3477,5479778,ATC,IN,G02AD01,dinoprost,N,N
565,3478,5479779,ATC,IN,G02AD02,dinoprostone,N,Y
566,3489,5479782,ATC,IN,C05CA03,diosmin,N,Y
567,3498,5479787,ATC,IN,D04AA32,diphenhydramine,N,Y
568,3498,5479788,ATC,IN,R06AA02,diphenhydramine,N,Y
569,3500,5479791,ATC,IN,A07DA01,diphenoxylate,N,N
570,3510,5479794,ATC,IN,J06AA01,diphtheria antitoxin,N,N
571,3510,5479795,ATC,IN,J06BB10,diphtheria immunoglobulin,N,N
572,3521,5479812,ATC,IN,B01AC07,dipyridamole,N,Y
573,3539,5482270,ATC,IN,S01XA05,sodium edetate,N,Y
574,3541,5479818,ATC,IN,C01BA03,disopyramide,N,Y
575,3551,5479819,ATC,IN,N07AA03,distigmine,N,Y
576,3554,5479820,ATC,IN,N07BB01,disulfiram,N,Y
577,3554,5479821,ATC,IN,P03AA04,disulfiram,N,Y
578,3556,5479823,ATC,IN,B01AC01,ditazole,N,N
579,3567,5477628,ATC,PT,C03,DIURETICS,N,N
580,3568,5477876,ATC,PT,C03BC,Mercurial diuretics,N,N
581,3616,5479828,ATC,IN,C01CA07,dobutamine,N,Y
582,3626,5479838,ATC,IN,A03FA03,domperidone,N,Y
583,3628,5479841,ATC,IN,C01CA04,dopamine,N,Y
584,3631,5477630,ATC,PT,N04B,DOPAMINERGIC AGENTS,N,N
585,3634,5479846,ATC,IN,N06AA16,dosulepin,N,Y
586,3637,5479848,ATC,IN,R07AB01,doxapram,N,Y
587,3638,10823176,ATC,IN,D04AX01,doxepin,N,Y
588,3638,5479851,ATC,IN,N06AA12,doxepin,N,Y
589,3639,5479854,ATC,IN,L01DB01,doxorubicin,N,Y
590,3640,5479855,ATC,IN,A01AB22,doxycycline,N,Y
591,3640,5479856,ATC,IN,J01AA02,doxycycline,N,Y
592,3642,5479857,ATC,IN,R06AA09,doxylamine,N,N
593,3648,5479861,ATC,IN,N05AD08,droperidol,N,Y
594,3706,5479873,ATC,IN,G03DB01,dydrogesterone,N,Y
595,3714,5479809,ATC,IN,R03DA01,diprophylline,N,Y
596,3743,5479880,ATC,IN,D01AC03,econazole,N,N
597,3743,5479881,ATC,IN,G01AF05,econazole,N,N
598,3793,5479894,ATC,IN,B05BB01,electrolytes,N,N
599,3816,5479902,ATC,IN,G04BD01,emepronium,N,Y
600,3820,5479905,ATC,IN,P01AX02,emetine,N,N
601,3827,5479912,ATC,IN,C09AA02,enalapril,N,Y
602,3920,5479921,ATC,IN,N01AB04,enflurane,N,N
603,3925,5479923,ATC,IN,J01MA04,enoxacin,N,Y
604,3966,5479933,ATC,IN,C01CA26,ephedrine,N,Y
605,3966,5479934,ATC,IN,R01AA03,ephedrine,N,Y
606,3966,5479935,ATC,IN,R01AB05,ephedrine,N,Y
607,3966,5479936,ATC,IN,R03CA02,ephedrine,N,Y
608,3966,5479937,ATC,IN,S01FB02,ephedrine,N,Y
609,3991,5479940,ATC,IN,G03GB03,epimestrol,N,N
610,3992,5479943,ATC,IN,A01AD01,epinephrine,N,N
611,3992,5479944,ATC,IN,B02BC09,epinephrine,N,N
612,3992,5479945,ATC,IN,C01CA24,epinephrine,N,N
613,3992,5479946,ATC,IN,R01AA14,epinephrine,N,N
614,3992,5479947,ATC,IN,R03AA01,epinephrine,N,N
615,3992,5479948,ATC,IN,S01EA01,epinephrine,N,N
616,3995,5479951,ATC,IN,L01DB03,epirubicin,N,Y
617,4018,5479965,ATC,IN,A11CC01,ergocalciferol,N,Y
618,4021,5479968,ATC,IN,G02AB03,ergometrine,N,Y
619,4023,5479969,ATC,IN,G02AB02,ergot alkaloids,N,N
620,4024,5479966,ATC,IN,C04AE01,ergoloid mesylates,N,N
621,4025,5479970,ATC,IN,N02CA02,ergotamine,N,Y
622,4040,5479974,ATC,IN,C01DA13,eritrityl tetranitrate,N,N
623,4053,5479979,ATC,IN,D10AF02,erythromycin,N,Y
624,4053,5479980,ATC,IN,J01FA01,erythromycin,N,Y
625,4053,5479981,ATC,IN,S01AA17,erythromycin,N,Y
626,4059,5479983,ATC,IN,B03XA01,erythropoietin,N,Y
627,4077,5479990,ATC,IN,N05CD04,estazolam,N,N
628,4083,5479991,ATC,IN,G03CA03,estradiol,N,Y
629,4089,5479993,ATC,IN,L01XX11,estramustine,N,Y
630,4094,5479994,ATC,IN,G03CA04,estriol,N,Y
631,4094,5479995,ATC,IN,G03CC06,estriol,N,Y
632,4095,5477370,ATC,PT,L02BA,Anti-estrogens,N,N
633,4099,5479514,ATC,IN,G03CA57,conjugated estrogens,N,N
634,4103,5479996,ATC,IN,G03CA07,estrone,N,Y
635,4103,5479997,ATC,IN,G03CC04,estrone,N,Y
636,4107,5480008,ATC,IN,B05CA08,ethacridine lactate,N,N
637,4107,5480009,ATC,IN,D08AA01,ethacridine lactate,N,N
638,4109,5479999,ATC,IN,C03CC01,etacrynic acid,N,Y
639,4110,5480011,ATC,IN,J04AK02,ethambutol,N,Y
640,4112,5480005,ATC,IN,B02BX01,etamsylate,N,Y
641,4118,5480016,ATC,IN,N05CM08,ethchlorvynol,N,N
642,4124,5480020,ATC,IN,G03CA01,ethinylestradiol,N,Y
643,4124,5480021,ATC,IN,L02AA03,ethinylestradiol,N,Y
644,4126,5478620,ATC,IN,V03AF05,amifostine,N,Y
645,4127,5480022,ATC,IN,J04AD03,ethionamide,N,Y
646,4129,5480023,ATC,IN,G03DC04,ethisterone,N,N
647,4132,5480052,ATC,IN,L01AG01,etoglucid,N,Y
648,4134,5481959,ATC,IN,N04AA05,profenamine,N,N
649,4135,5480025,ATC,IN,N03AD01,ethosuximide,N,Y
650,4136,5480027,ATC,IN,N03AB01,ethotoin,N,N
651,4140,5480029,ATC,IN,B01AA08,ethyl biscoumacetate,N,N
652,4141,5480030,ATC,IN,N01BX01,ethyl chloride,N,Y
653,4162,5480034,ATC,IN,A14AB02,ethylestrenol,N,N
654,4166,5480035,ATC,IN,R05DA01,ethylmorphine,N,N
655,4166,5480036,ATC,IN,S01XA06,ethylmorphine,N,N
656,4169,5480043,ATC,IN,C01CA01,etilefrine,N,Y
657,4171,5480037,ATC,IN,N01BB07,etidocaine,N,N
658,4177,5480054,ATC,IN,N01AX07,etomidate,N,Y
659,4179,5480057,ATC,IN,L01CB01,etoposide,N,Y
660,4182,5480061,ATC,IN,D05BB01,etretinate,N,Y
661,4215,5477710,ATC,PT,R05CA,Expectorants,N,N
662,4249,5479427,ATC,IN,B02BD04,coagulation factor IX,N,N
663,4254,5479429,ATC,IN,B02BD05,coagulation factor VII,N,N
664,4257,5479430,ATC,IN,B02BD02,coagulation factor VIII,N,N
665,4262,6821811,ATC,IN,B02BD13,coagulation factor X,N,N
666,4271,5479431,ATC,IN,B02BD07,coagulation factor XIII,N,N
667,4278,5480075,ATC,IN,A02BA03,famotidine,N,Y
668,4308,5480081,ATC,IN,M03AC08,fazadinium bromide,N,N
669,4316,5480088,ATC,IN,C08CA02,felodipine,N,Y
670,4325,5480089,ATC,IN,P02CA06,fenbendazole,N,N
671,4327,5480092,ATC,IN,C08EA01,fendiline,N,N
672,4328,5480094,ATC,IN,A08AA02,fenfluramine,N,Y
673,4331,5480097,ATC,IN,M01AE04,fenoprofen,N,Y
674,4333,5480098,ATC,IN,G02CA03,fenoterol,N,Y
675,4333,5480099,ATC,IN,R03AC04,fenoterol,N,Y
676,4333,5480100,ATC,IN,R03CC04,fenoterol,N,Y
677,4335,5480108,ATC,IN,R03BX01,fenspiride,N,N
678,4335,5480109,ATC,IN,R03DX03,fenspiride,N,N
679,4337,5480110,ATC,IN,N01AH01,fentanyl,N,Y
680,4337,5480111,ATC,IN,N02AB03,fentanyl,N,Y
681,4356,5480137,ATC,IN,B03AA10,ferrous ascorbate,N,N
682,4381,5480641,ATC,IN,L03AB02,interferon beta natural,N,N
683,4388,5480156,ATC,IN,B01AD05,fibrinolysin,N,N
684,4440,5480164,ATC,IN,G04BD02,flavoxate,N,Y
685,4441,5480165,ATC,IN,C01BC04,flecainide,N,Y
686,4444,5480167,ATC,IN,N02BG04,floctafenine,N,N
687,4448,5480175,ATC,IN,J01CF05,flucloxacillin,N,Y
688,4450,5480176,ATC,IN,D01AC15,fluconazole,N,Y
689,4450,5480177,ATC,IN,J02AC01,fluconazole,N,Y
690,4451,5480178,ATC,IN,D01AE21,flucytosine,N,Y
691,4451,5480179,ATC,IN,J02AX01,flucytosine,N,Y
692,4452,5480183,ATC,IN,H02AA02,fludrocortisone,N,Y
693,4453,5480189,ATC,IN,M01AG03,flufenamic acid,N,Y
694,4457,5480191,ATC,IN,V03AB25,flumazenil,N,Y
695,4458,5480194,ATC,IN,D07AB03,flumetasone,N,N
696,4458,5480195,ATC,IN,D07XB01,flumetasone,N,N
697,4459,5480199,ATC,IN,N07CA03,flunarizine,N,N
698,4460,5480202,ATC,IN,N05CD03,flunitrazepam,N,Y
699,4461,5480205,ATC,IN,C05AA10,fluocinolone acetonide,N,Y
700,4461,5480206,ATC,IN,D07AC04,fluocinolone acetonide,N,Y
701,4461,5480207,ATC,IN,S01BA15,fluocinolone acetonide,N,Y
702,4461,5480208,ATC,IN,S02BA08,fluocinolone acetonide,N,Y
703,4462,5480213,ATC,IN,C05AA11,fluocinonide,N,Y
704,4462,5480214,ATC,IN,D07AC08,fluocinonide,N,Y
705,4463,5480217,ATC,IN,C05AA08,fluocortolone,N,Y
706,4463,5480218,ATC,IN,D07AC05,fluocortolone,N,Y
707,4463,5480219,ATC,IN,H02AB03,fluocortolone,N,Y
708,4463,6821830,ATC,IN,D07XC05,fluocortolone,N,Y
709,4488,10823187,ATC,IN,L01BC09,floxuridine,N,Y
710,4491,5480229,ATC,IN,C05AA06,fluorometholone,N,Y
711,4491,5480230,ATC,IN,D07AB06,fluorometholone,N,N
712,4491,5480231,ATC,IN,D07XB04,fluorometholone,N,Y
713,4491,5480232,ATC,IN,D10AA01,fluorometholone,N,Y
714,4491,5480233,ATC,IN,S01BA07,fluorometholone,N,Y
715,4491,5480234,ATC,IN,S01CB05,fluorometholone,N,Y
716,4492,5480239,ATC,IN,L01BC02,fluorouracil,N,Y
717,4493,5480242,ATC,IN,N06AB03,fluoxetine,N,Y
718,4494,5480244,ATC,IN,G03BA01,fluoxymesterone,N,Y
719,4495,5480245,ATC,IN,N05AF01,flupentixol,N,Y
720,4496,5480247,ATC,IN,N05AB02,fluphenazine,N,Y
721,4500,5480187,ATC,IN,D07AC07,fludroxycortide,N,Y
722,4501,5480252,ATC,IN,N05CD01,flurazepam,N,Y
723,4502,5480253,ATC,IN,M01AE09,flurbiprofen,N,Y
724,4502,5480254,ATC,IN,M02AA19,flurbiprofen,N,Y
725,4502,5480255,ATC,IN,R02AX01,flurbiprofen,N,Y
726,4502,5480256,ATC,IN,S01BC04,flurbiprofen,N,Y
727,4507,5480258,ATC,IN,N05AG01,fluspirilene,N,Y
728,4508,5480259,ATC,IN,L02BB01,flutamide,N,Y
729,4511,5480270,ATC,IN,B03BB01,folic acid,N,Y
730,4550,5480286,ATC,IN,J01XX01,fosfomycin,N,Y
731,4556,5480292,ATC,IN,D09AA01,framycetin,N,Y
732,4556,5480293,ATC,IN,R01AX08,framycetin,N,Y
733,4556,5480294,ATC,IN,S01AA07,framycetin,N,Y
734,4570,5480296,ATC,IN,V06DC02,fructose,N,Y
735,4582,5482500,ATC,IN,L01BC03,tegafur,N,Y
736,4601,5480302,ATC,IN,G01AX06,furazolidone,N,Y
737,4603,5480303,ATC,IN,C03CA01,furosemide,N,Y
738,4608,5480307,ATC,IN,D06AX01,fusidic acid,N,Y
739,4608,5480308,ATC,IN,D09AA02,fusidic acid,N,Y
740,4608,5480309,ATC,IN,J01XC01,fusidic acid,N,Y
741,4608,5480310,ATC,IN,S01AA13,fusidic acid,N,Y
742,4626,5480322,ATC,IN,V04CE01,galactose,N,N
743,4637,5480323,ATC,IN,N06DA04,galantamine,N,Y
744,4638,5480324,ATC,IN,M03AC02,gallamine,N,N
745,4648,5480326,ATC,IN,C08DA02,gallopamil,N,N
746,4678,5480330,ATC,IN,J05AB06,ganciclovir,N,Y
747,4678,5480331,ATC,IN,S01AD09,ganciclovir,N,Y
748,4714,5480338,ATC,IN,A02BX07,gefarnate,N,N
749,4719,5480344,ATC,IN,C10AB04,gemfibrozil,N,Y
750,4740,5477217,ATC,PT,N01A,"ANESTHETICS, GENERAL",N,N
751,4792,5480358,ATC,IN,G03XA02,gestrinone,N,Y
752,4793,5480356,ATC,IN,G03DA01,gestonorone,N,N
753,4793,5480357,ATC,IN,L02AB03,gestonorone,N,N
754,4806,5480360,ATC,IN,N02BG03,glafenine,N,N
755,4815,5480362,ATC,IN,A10BB01,glibenclamide,N,Y
756,4816,5480364,ATC,IN,A10BB09,gliclazide,N,Y
757,4821,5480368,ATC,IN,A10BB07,glipizide,N,Y
758,4832,5480371,ATC,IN,H04AA01,glucagon,N,Y
759,4845,5480373,ATC,IN,M01AX05,glucosamine,N,N
760,4850,5480375,ATC,IN,B05CX01,glucose,N,Y
761,4850,5480376,ATC,IN,V04CA02,glucose,N,Y
762,4850,5480377,ATC,IN,V06DC01,glucose,N,Y
763,4885,5480380,ATC,IN,A16AA03,glutamine,N,Y
764,4890,5480381,ATC,IN,V03AB32,glutathione,N,N
765,4903,5480382,ATC,IN,N05CE01,glutethimide,N,N
766,4910,5480383,ATC,IN,A06AG04,glycerol,N,Y
767,4910,5480384,ATC,IN,A06AX01,glycerol,N,Y
768,4917,5480386,ATC,IN,C01DA02,glyceryl trinitrate,N,Y
769,4917,5480387,ATC,IN,C05AE01,glyceryl trinitrate,N,Y
770,4918,5479289,ATC,IN,N07AX02,choline alfoscerate,N,N
771,4919,5480389,ATC,IN,B05CX03,glycine,N,N
772,4952,5936939,ATC,IN,H01AB01,thyrotropin alfa,N,Y
773,4980,5478756,ATC,IN,M01CB04,aurothioglucose,N,Y
774,4981,5482258,ATC,IN,M01CB01,sodium aurothiomalate,N,Y
775,4985,5477737,ATC,PT,G03GA,Gonadotropins,N,N
776,4986,5479299,ATC,IN,G03GA01,chorionic gonadotrophin,N,Y
777,4994,5477255,ATC,PT,M04,ANTIGOUT PREPARATIONS,N,N
778,4994,5477256,ATC,PT,M04A,ANTIGOUT PREPARATIONS,N,N
779,5011,5480402,ATC,IN,R02AB30,gramicidin,N,N
780,5021,5480406,ATC,IN,D01AA08,griseofulvin,N,Y
781,5021,5480407,ATC,IN,D01BA01,griseofulvin,N,Y
782,5032,5480411,ATC,IN,R05CA03,guaifenesin,N,Y
783,5036,5480413,ATC,IN,C02CC02,guanethidine,N,N
784,5036,5480414,ATC,IN,S01EX01,guanethidine,N,N
785,5084,5480426,ATC,IN,D07AD02,halcinonide,N,Y
786,5093,5480429,ATC,IN,N05AD01,haloperidol,N,Y
787,5095,5480431,ATC,IN,N01AB01,halothane,N,Y
788,5140,5480432,ATC,IN,V03AN03,helium,N,N
789,5150,5480433,ATC,IN,B06AB01,hematin,N,N
790,5224,5480443,ATC,IN,B01AB01,heparin,N,Y
791,5224,5480444,ATC,IN,C05BA03,heparin,N,Y
792,5224,5480445,ATC,IN,S01XA14,heparin,N,Y
793,5251,5480453,ATC,IN,N05CA11,heptabarbital,N,N
794,5254,5480454,ATC,IN,C01DX08,heptaminol,N,Y
795,5293,5480456,ATC,IN,D08AE01,hexachlorophene,N,Y
796,5296,5478592,ATC,IN,L01XX03,altretamine,N,Y
797,5301,5480464,ATC,IN,A01AB12,hexetidine,N,Y
798,5301,6821834,ATC,IN,G01AX16,hexetidine,N,Y
799,5302,5480465,ATC,IN,N01AF02,hexobarbital,N,N
800,5302,5480466,ATC,IN,N05CA16,hexobarbital,N,N
801,5303,5480467,ATC,IN,C01DX06,hexobendine,N,N
802,5307,5480469,ATC,IN,R03AC06,hexoprenaline,N,N
803,5307,5480470,ATC,IN,R03CC05,hexoprenaline,N,N
804,5321,5480471,ATC,IN,R02AA12,hexylresorcinol,N,Y
805,5463,5480481,ATC,IN,D03AX05,hyaluronic acid,N,Y
806,5463,5480482,ATC,IN,M09AX01,hyaluronic acid,N,Y
807,5463,5480483,ATC,IN,R01AX09,hyaluronic acid,N,Y
808,5463,5480484,ATC,IN,S01KA01,hyaluronic acid,N,Y
809,5464,5480486,ATC,IN,B06AA03,hyaluronidase,N,Y
810,5470,5480487,ATC,IN,C02DB02,hydralazine,N,Y
811,5486,5480489,ATC,IN,A09AB03,hydrochloric acid,N,N
812,5486,5480490,ATC,IN,B05XA13,hydrochloric acid,N,N
813,5487,5480491,ATC,IN,C03AA03,hydrochlorothiazide,N,Y
814,5489,5480495,ATC,IN,R05DA03,hydrocodone,N,N
815,5492,5480496,ATC,IN,A01AC03,hydrocortisone,N,Y
816,5492,5480497,ATC,IN,A07EA02,hydrocortisone,N,Y
817,5492,5480498,ATC,IN,C05AA01,hydrocortisone,N,Y
818,5492,5480499,ATC,IN,D07AA02,hydrocortisone,N,Y
819,5492,5480500,ATC,IN,D07XA01,hydrocortisone,N,Y
820,5492,5480501,ATC,IN,H02AB09,hydrocortisone,N,Y
821,5492,5480502,ATC,IN,S01BA02,hydrocortisone,N,Y
822,5492,5480503,ATC,IN,S01CB03,hydrocortisone,N,Y
823,5492,5480504,ATC,IN,S02BA01,hydrocortisone,N,Y
824,5495,5480516,ATC,IN,C03AA02,hydroflumethiazide,N,Y
825,5499,10823193,ATC,IN,D11AX25,hydrogen peroxide,N,Y
826,5499,5480519,ATC,IN,A01AB02,hydrogen peroxide,N,Y
827,5499,5480520,ATC,IN,D08AX01,hydrogen peroxide,N,Y
828,5499,5480521,ATC,IN,S02AA06,hydrogen peroxide,N,Y
829,5509,5480525,ATC,IN,D11AX11,hydroquinone,N,N
